"mass","density","time","Dynamics"
0.182883187308912,2.63405493010201e-08,"begin","Abundance driven"
0.192508618219907,2.7300683084915e-08,"begin","Abundance driven"
0.202134049130902,2.82938118220843e-08,"begin","Abundance driven"
0.211759480041898,2.932099264679e-08,"begin","Abundance driven"
0.221384910952893,3.03833137488491e-08,"begin","Abundance driven"
0.231010341863888,3.14818951874245e-08,"begin","Abundance driven"
0.240635772774884,3.26178897228494e-08,"begin","Abundance driven"
0.250261203685879,3.37924836667772e-08,"begin","Abundance driven"
0.259886634596874,3.50068977509546e-08,"begin","Abundance driven"
0.26951206550787,3.62623880149115e-08,"begin","Abundance driven"
0.279137496418865,3.7560246712868e-08,"begin","Abundance driven"
0.28876292732986,3.89018032401567e-08,"begin","Abundance driven"
0.298388358240856,4.02884250794579e-08,"begin","Abundance driven"
0.308013789151851,4.17215187671526e-08,"begin","Abundance driven"
0.317639220062846,4.32025308800907e-08,"begin","Abundance driven"
0.327264650973842,4.47329490430782e-08,"begin","Abundance driven"
0.336890081884837,4.63143029573857e-08,"begin","Abundance driven"
0.346515512795832,4.7948165450581e-08,"begin","Abundance driven"
0.356140943706828,4.96361535479879e-08,"begin","Abundance driven"
0.365766374617823,5.13799295660762e-08,"begin","Abundance driven"
0.375391805528818,5.31812022280848e-08,"begin","Abundance driven"
0.385017236439814,5.50417278021803e-08,"begin","Abundance driven"
0.394642667350809,5.69633112624566e-08,"begin","Abundance driven"
0.404268098261804,5.89478074730764e-08,"begin","Abundance driven"
0.4138935291728,6.09971223958595e-08,"begin","Abundance driven"
0.423518960083795,6.31132143216175e-08,"begin","Abundance driven"
0.43314439099479,6.529809512554e-08,"begin","Abundance driven"
0.442769821905786,6.75538315469361e-08,"begin","Abundance driven"
0.452395252816781,6.98825464936325e-08,"begin","Abundance driven"
0.462020683727776,7.22864203713292e-08,"begin","Abundance driven"
0.471646114638772,7.47676924382259e-08,"begin","Abundance driven"
0.481271545549767,7.7328662185216e-08,"begin","Abundance driven"
0.490896976460762,7.99716907419647e-08,"begin","Abundance driven"
0.500522407371758,8.26992023091759e-08,"begin","Abundance driven"
0.510147838282753,8.55136856173702e-08,"begin","Abundance driven"
0.519773269193748,8.84176954124913e-08,"begin","Abundance driven"
0.529398700104744,9.14138539686722e-08,"begin","Abundance driven"
0.539024131015739,9.45048526285011e-08,"begin","Abundance driven"
0.548649561926735,9.76934533711319e-08,"begin","Abundance driven"
0.55827499283773,1.00982490408614e-07,"begin","Abundance driven"
0.567900423748725,1.04374871810821e-07,"begin","Abundance driven"
0.577525854659721,1.07873581159393e-07,"begin","Abundance driven"
0.587151285570716,1.11481679231122e-07,"begin","Abundance driven"
0.596776716481711,1.15202305711274e-07,"begin","Abundance driven"
0.606402147392707,1.19038680937351e-07,"begin","Abundance driven"
0.616027578303702,1.22994107673882e-07,"begin","Abundance driven"
0.625653009214697,1.27071972918878e-07,"begin","Abundance driven"
0.635278440125693,1.31275749742674e-07,"begin","Abundance driven"
0.644903871036688,1.35608999159991e-07,"begin","Abundance driven"
0.654529301947683,1.40075372036137e-07,"begin","Abundance driven"
0.664154732858679,1.44678611028445e-07,"begin","Abundance driven"
0.673780163769674,1.49422552564177e-07,"begin","Abundance driven"
0.683405594680669,1.54311128856367e-07,"begin","Abundance driven"
0.693031025591665,1.5934836995927e-07,"begin","Abundance driven"
0.70265645650266,1.64538405865411e-07,"begin","Abundance driven"
0.712281887413655,1.69885468646539e-07,"begin","Abundance driven"
0.721907318324651,1.75393894641217e-07,"begin","Abundance driven"
0.731532749235646,1.81068126692233e-07,"begin","Abundance driven"
0.741158180146641,1.86912716437605e-07,"begin","Abundance driven"
0.750783611057637,1.92932326659592e-07,"begin","Abundance driven"
0.760409041968632,1.99131733696922e-07,"begin","Abundance driven"
0.770034472879627,2.05515829926368e-07,"begin","Abundance driven"
0.779659903790623,2.12089626320857e-07,"begin","Abundance driven"
0.789285334701618,2.18858255092594e-07,"begin","Abundance driven"
0.798910765612613,2.25826972431121e-07,"begin","Abundance driven"
0.808536196523609,2.33001161347988e-07,"begin","Abundance driven"
0.818161627434604,2.40386334641694e-07,"begin","Abundance driven"
0.827787058345599,2.47988137998908e-07,"begin","Abundance driven"
0.837412489256595,2.5581235325068e-07,"begin","Abundance driven"
0.84703792016759,2.63864901805537e-07,"begin","Abundance driven"
0.856663351078585,2.7215184828495e-07,"begin","Abundance driven"
0.866288781989581,2.8067940439094e-07,"begin","Abundance driven"
0.875914212900576,2.89453933040431e-07,"begin","Abundance driven"
0.885539643811571,2.98481952806567e-07,"begin","Abundance driven"
0.895165074722567,3.07770142713734e-07,"begin","Abundance driven"
0.904790505633562,3.17325347440405e-07,"begin","Abundance driven"
0.914415936544558,3.27154582992506e-07,"begin","Abundance driven"
0.924041367455553,3.37265042919753e-07,"begin","Abundance driven"
0.933666798366548,3.47664105158631e-07,"begin","Abundance driven"
0.943292229277544,3.58359339598457e-07,"begin","Abundance driven"
0.952917660188539,3.69358516481533e-07,"begin","Abundance driven"
0.962543091099534,3.80669615765013e-07,"begin","Abundance driven"
0.97216852201053,3.92300837590982e-07,"begin","Abundance driven"
0.981793952921525,4.04260614032639e-07,"begin","Abundance driven"
0.99141938383252,4.16557622308747e-07,"begin","Abundance driven"
1.00104481474352,4.29200799685944e-07,"begin","Abundance driven"
1.01067024565451,4.42199360319526e-07,"begin","Abundance driven"
1.02029567656551,4.55562814318174e-07,"begin","Abundance driven"
1.0299211074765,4.69300989357477e-07,"begin","Abundance driven"
1.0395465383875,4.83424055211177e-07,"begin","Abundance driven"
1.04917196929849,4.97942551618592e-07,"begin","Abundance driven"
1.05879740020949,5.12867419962094e-07,"begin","Abundance driven"
1.06842283112048,5.28210039290377e-07,"begin","Abundance driven"
1.07804826203148,5.43982267292273e-07,"begin","Abundance driven"
1.08767369294247,5.60196486902726e-07,"begin","Abundance driven"
1.09729912385347,5.76865659307846e-07,"begin","Abundance driven"
1.10692455476446,5.94003384210574e-07,"begin","Abundance driven"
1.11654998567546,6.11623968323215e-07,"begin","Abundance driven"
1.12617541658646,6.29742503168635e-07,"begin","Abundance driven"
1.13580084749745,6.48374953399399e-07,"begin","Abundance driven"
1.14542627840845,6.67538256984095e-07,"begin","Abundance driven"
1.15505170931944,6.87250438763902e-07,"begin","Abundance driven"
1.16467714023044,7.07530739050621e-07,"begin","Abundance driven"
1.17430257114143,7.28399759121267e-07,"begin","Abundance driven"
1.18392800205243,7.49879625664537e-07,"begin","Abundance driven"
1.19355343296342,7.71994176452267e-07,"begin","Abundance driven"
1.20317886387442,7.94769169745016e-07,"begin","Abundance driven"
1.21280429478541,8.18232520196365e-07,"begin","Abundance driven"
1.22242972569641,8.42414564295888e-07,"begin","Abundance driven"
1.2320551566074,8.67348358687226e-07,"begin","Abundance driven"
1.2416805875184,8.93070015015416e-07,"begin","Abundance driven"
1.25130601842939,9.19619075297651e-07,"begin","Abundance driven"
1.26093144934039,9.47038932174012e-07,"begin","Abundance driven"
1.27055688025139,9.75377298779827e-07,"begin","Abundance driven"
1.28018231116238,1.00468673338903e-06,"begin","Abundance driven"
1.28980774207338,1.03502522440812e-06,"begin","Abundance driven"
1.29943317298437,1.06645684175235e-06,"begin","Abundance driven"
1.30905860389537,1.09905246110913e-06,"begin","Abundance driven"
1.31868403480636,1.13289056808629e-06,"begin","Abundance driven"
1.32830946571736,1.1680581497542e-06,"begin","Abundance driven"
1.33793489662835,1.20465168161797e-06,"begin","Abundance driven"
1.34756032753935,1.24277821859653e-06,"begin","Abundance driven"
1.35718575845034,1.28255659913633e-06,"begin","Abundance driven"
1.36681118936134,1.32411877214501e-06,"begin","Abundance driven"
1.37643662027233,1.36761125698982e-06,"begin","Abundance driven"
1.38606205118333,1.41319674736183e-06,"begin","Abundance driven"
1.39568748209432,1.46105587035455e-06,"begin","Abundance driven"
1.40531291300532,1.51138911263713e-06,"begin","Abundance driven"
1.41493834391632,1.56441892611056e-06,"begin","Abundance driven"
1.42456377482731,1.62039202591183e-06,"begin","Abundance driven"
1.43418920573831,1.67958189406659e-06,"begin","Abundance driven"
1.4438146366493,1.74229150247438e-06,"begin","Abundance driven"
1.4534400675603,1.80885626923248e-06,"begin","Abundance driven"
1.46306549847129,1.87964726254979e-06,"begin","Abundance driven"
1.47269092938229,1.95507466666144e-06,"begin","Abundance driven"
1.48231636029328,2.03559152420994e-06,"begin","Abundance driven"
1.49194179120428,2.12169776949827e-06,"begin","Abundance driven"
1.50156722211527,2.2139445668255e-06,"begin","Abundance driven"
1.51119265302627,2.31293896777196e-06,"begin","Abundance driven"
1.52081808393726,2.41934890078999e-06,"begin","Abundance driven"
1.53044351484826,2.53390850576041e-06,"begin","Abundance driven"
1.54006894575925,2.65742382527591e-06,"begin","Abundance driven"
1.54969437667025,2.79077886329155e-06,"begin","Abundance driven"
1.55931980758125,2.93494202042147e-06,"begin","Abundance driven"
1.56894523849224,3.09097291354034e-06,"begin","Abundance driven"
1.57857066940324,3.26002958545077e-06,"begin","Abundance driven"
1.58819610031423,3.44337610818628e-06,"begin","Abundance driven"
1.59782153122523,3.64239058101718e-06,"begin","Abundance driven"
1.60744696213622,3.85857352140051e-06,"begin","Abundance driven"
1.61707239304722,4.09355664395237e-06,"begin","Abundance driven"
1.62669782395821,4.34911201901475e-06,"begin","Abundance driven"
1.63632325486921,4.6271615985371e-06,"begin","Abundance driven"
1.6459486857802,4.92978709280093e-06,"begin","Abundance driven"
1.6555741166912,5.25924017700293e-06,"begin","Abundance driven"
1.66519954760219,5.61795300191596e-06,"begin","Abundance driven"
1.67482497851319,6.00854897783378e-06,"begin","Abundance driven"
1.68445040942419,6.43385379588748e-06,"begin","Abundance driven"
1.69407584033518,6.89690664577898e-06,"begin","Abundance driven"
1.70370127124618,7.4009715843009e-06,"begin","Abundance driven"
1.71332670215717,7.94954900515261e-06,"begin","Abundance driven"
1.72295213306817,8.54638715822691e-06,"begin","Abundance driven"
1.73257756397916,9.195493666807e-06,"begin","Abundance driven"
1.74220299489016,9.90114699562257e-06,"begin","Abundance driven"
1.75182842580115,1.06679078339317e-05,"begin","Abundance driven"
1.76145385671215,1.15006303793848e-05,"begin","Abundance driven"
1.77107928762314,1.24044735457699e-05,"begin","Abundance driven"
1.78070471853414,1.3384912178641e-05,"begin","Abundance driven"
1.79033014944513,1.44477484584925e-05,"begin","Abundance driven"
1.79995558035613,1.55991238174206e-05,"begin","Abundance driven"
1.80958101126712,1.68455319143345e-05,"begin","Abundance driven"
1.81920644217812,1.81938335365167e-05,"begin","Abundance driven"
1.82883187308912,1.96512747639808e-05,"begin","Abundance driven"
1.83845730400011,2.12255104052435e-05,"begin","Abundance driven"
1.84808273491111,2.29246356671447e-05,"begin","Abundance driven"
1.8577081658221,2.47572303635406e-05,"begin","Abundance driven"
1.8673335967331,2.67324218432713e-05,"begin","Abundance driven"
1.87695902764409,2.88599754267331e-05,"begin","Abundance driven"
1.88658445855509,3.11504247616138e-05,"begin","Abundance driven"
1.89620988946608,3.36152595361312e-05,"begin","Abundance driven"
1.90583532037708,3.62671949860304e-05,"begin","Abundance driven"
1.91546075128807,3.91205574100347e-05,"begin","Abundance driven"
1.92508618219907,4.21918336307368e-05,"begin","Abundance driven"
1.93471161311006,4.55004516557434e-05,"begin","Abundance driven"
1.94433704402106,4.90698870029444e-05,"begin","Abundance driven"
1.95396247493205,5.2929227341905e-05,"begin","Abundance driven"
1.96358790584305,5.71153812338075e-05,"begin","Abundance driven"
1.97321333675405,6.16761895825496e-05,"begin","Abundance driven"
1.98283876766504,6.66747960945681e-05,"begin","Abundance driven"
1.99246419857604,7.21957602223304e-05,"begin","Abundance driven"
2.00208962948703,7.83535551881731e-05,"begin","Abundance driven"
2.01171506039803,8.53042823783698e-05,"begin","Abundance driven"
2.02134049130902,9.32616407453107e-05,"begin","Abundance driven"
2.03096592222002,0.000102518391733994,"begin","Abundance driven"
2.04059135313101,0.000113474714259826,"begin","Abundance driven"
2.05021678404201,0.000126674885386834,"begin","Abundance driven"
2.059842214953,0.000142853561094282,"begin","Abundance driven"
2.069467645864,0.000162992456952633,"begin","Abundance driven"
2.07909307677499,0.000188387318936247,"begin","Abundance driven"
2.08871850768599,0.000220723618026682,"begin","Abundance driven"
2.09834393859698,0.000262157328050125,"begin","Abundance driven"
2.10796936950798,0.000315394466010444,"begin","Abundance driven"
2.11759480041898,0.000383759927428965,"begin","Abundance driven"
2.12722023132997,0.000471242843462323,"begin","Abundance driven"
2.13684566224097,0.000582502719772392,"begin","Abundance driven"
2.14647109315196,0.000722818666101389,"begin","Abundance driven"
2.15609652406296,0.000897963886924568,"begin","Abundance driven"
2.16572195497395,0.00111399007938079,"begin","Abundance driven"
2.17534738588495,0.00137691211579954,"begin","Abundance driven"
2.18497281679594,0.00169229265517391,"begin","Abundance driven"
2.19459824770694,0.00206473885511755,"begin","Abundance driven"
2.20422367861793,0.00249733816711633,"begin","Abundance driven"
2.21384910952893,0.00299107557885439,"begin","Abundance driven"
2.22347454043992,0.00354428827825802,"begin","Abundance driven"
2.23309997135092,0.00415222287411109,"begin","Abundance driven"
2.24272540226191,0.00480676243602101,"begin","Abundance driven"
2.25235083317291,0.00549638376341766,"begin","Abundance driven"
2.26197626408391,0.00620638867104008,"begin","Abundance driven"
2.2716016949949,0.00691942745771355,"begin","Abundance driven"
2.2812271259059,0.00761630058548521,"begin","Abundance driven"
2.29085255681689,0.0082769899447888,"begin","Abundance driven"
2.30047798772789,0.00888183892628053,"begin","Abundance driven"
2.31010341863888,0.00941277605996147,"begin","Abundance driven"
2.31972884954988,0.00985446465553427,"begin","Abundance driven"
2.32935428046087,0.0101952634638944,"begin","Abundance driven"
2.33897971137187,0.0104279013535497,"begin","Abundance driven"
2.34860514228286,0.0105498002987395,"begin","Abundance driven"
2.35823057319386,0.0105630212757689,"begin","Abundance driven"
2.36785600410485,0.0104738510737742,"begin","Abundance driven"
2.37748143501585,0.0102920881431466,"begin","Abundance driven"
2.38710686592685,0.0100301166545149,"begin","Abundance driven"
2.39673229683784,0.00970187578662943,"begin","Abundance driven"
2.40635772774884,0.00932183407204393,"begin","Abundance driven"
2.41598315865983,0.00890406708194386,"begin","Abundance driven"
2.42560858957083,0.00846151372579829,"begin","Abundance driven"
2.43523402048182,0.00800545642028663,"begin","Abundance driven"
2.44485945139282,0.00754523842161172,"begin","Abundance driven"
2.45448488230381,0.00708820249258389,"begin","Abundance driven"
2.46411031321481,0.00663981249696182,"begin","Abundance driven"
2.4737357441258,0.00620390563815438,"begin","Abundance driven"
2.4833611750368,0.00578301837233926,"begin","Abundance driven"
2.49298660594779,0.00537873252967525,"begin","Abundance driven"
2.50261203685879,0.00499199781545886,"begin","Abundance driven"
2.51223746776978,0.00462340005550261,"begin","Abundance driven"
2.52186289868078,0.00427335871493817,"begin","Abundance driven"
2.53148832959178,0.00394225018938289,"begin","Abundance driven"
2.54111376050277,0.00363046364221701,"begin","Abundance driven"
2.55073919141377,0.00333840299154486,"begin","Abundance driven"
2.56036462232476,0.00306645197022977,"begin","Abundance driven"
2.56999005323576,0.00281491944900495,"begin","Abundance driven"
2.57961548414675,0.00258398019767717,"begin","Abundance driven"
2.58924091505775,0.00237362284676537,"begin","Abundance driven"
2.59886634596874,0.00218361283400005,"begin","Abundance driven"
2.60849177687974,0.00201347424988026,"begin","Abundance driven"
2.61811720779073,0.00186249119676558,"begin","Abundance driven"
2.62774263870173,0.0017297267969679,"begin","Abundance driven"
2.63736806961272,0.00161405639523125,"begin","Abundance driven"
2.64699350052372,0.00151421073397006,"begin","Abundance driven"
2.65661893143471,0.0014288247873008,"begin","Abundance driven"
2.66624436234571,0.00135648833730352,"begin","Abundance driven"
2.67586979325671,0.00129579507676598,"begin","Abundance driven"
2.6854952241677,0.00124538786226771,"begin","Abundance driven"
2.6951206550787,0.00120399858898463,"begin","Abundance driven"
2.70474608598969,0.00117048192043615,"begin","Abundance driven"
2.71437151690069,0.00114384272402218,"begin","Abundance driven"
2.72399694781168,0.00112325750778196,"begin","Abundance driven"
2.73362237872268,0.00110809041973077,"begin","Abundance driven"
2.74324780963367,0.00109790446963664,"begin","Abundance driven"
2.75287324054467,0.00109246858686575,"begin","Abundance driven"
2.76249867145566,0.00109176096682197,"begin","Abundance driven"
2.77212410236666,0.00109596891652015,"begin","Abundance driven"
2.78174953327765,0.00110548512293645,"begin","Abundance driven"
2.79137496418865,0.0011208999724674,"begin","Abundance driven"
2.80100039509964,0.00114298928198643,"begin","Abundance driven"
2.81062582601064,0.00117269659582123,"begin","Abundance driven"
2.82025125692164,0.00121110908977208,"begin","Abundance driven"
2.82987668783263,0.00125942612986294,"begin","Abundance driven"
2.83950211874363,0.00131891968029573,"begin","Abundance driven"
2.84912754965462,0.001390886053945,"begin","Abundance driven"
2.85875298056562,0.0014765889507524,"begin","Abundance driven"
2.86837841147661,0.00157719432276596,"begin","Abundance driven"
2.87800384238761,0.00169369831318107,"begin","Abundance driven"
2.8876292732986,0.00182685029957984,"begin","Abundance driven"
2.8972547042096,0.00197707387355941,"begin","Abundance driven"
2.90688013512059,0.00214438934333482,"begin","Abundance driven"
2.91650556603159,0.00232834197833443,"begin","Abundance driven"
2.92613099694258,0.00252794064901558,"begin","Abundance driven"
2.93575642785358,0.00274161167993112,"begin","Abundance driven"
2.94538185876457,0.00296717257109882,"begin","Abundance driven"
2.95500728967557,0.00320182971407334,"begin","Abundance driven"
2.96463272058657,0.00344220332416462,"begin","Abundance driven"
2.97425815149756,0.00368438155051063,"begin","Abundance driven"
2.98388358240856,0.00392400416710503,"begin","Abundance driven"
2.99350901331955,0.00415637447956868,"begin","Abundance driven"
3.00313444423055,0.00437659622213481,"begin","Abundance driven"
3.01275987514154,0.00457973040495514,"begin","Abundance driven"
3.02238530605254,0.00476096545042511,"begin","Abundance driven"
3.03201073696353,0.00491579267157494,"begin","Abundance driven"
3.04163616787453,0.0050401783203552,"begin","Abundance driven"
3.05126159878552,0.00513072316229583,"begin","Abundance driven"
3.06088702969652,0.00518480086793452,"begin","Abundance driven"
3.07051246060751,0.00520066745284568,"begin","Abundance driven"
3.08013789151851,0.00517753549770647,"begin","Abundance driven"
3.0897633224295,0.00511560883936488,"begin","Abundance driven"
3.0993887533405,0.00501607570391164,"begin","Abundance driven"
3.1090141842515,0.00488106068480439,"begin","Abundance driven"
3.11863961516249,0.00471353837074353,"begin","Abundance driven"
3.12826504607349,0.00451721361963082,"begin","Abundance driven"
3.13789047698448,0.00429637529610223,"begin","Abundance driven"
3.14751590789548,0.00405573161388113,"begin","Abundance driven"
3.15714133880647,0.00380023596794958,"begin","Abundance driven"
3.16676676971747,0.00353491227329747,"begin","Abundance driven"
3.17639220062846,0.00326468836668814,"begin","Abundance driven"
3.18601763153946,0.00299424504384074,"begin","Abundance driven"
3.19564306245045,0.00272788690619236,"begin","Abundance driven"
3.20526849336145,0.00246943951992037,"begin","Abundance driven"
3.21489392427244,0.00222217560706029,"begin","Abundance driven"
3.22451935518344,0.00198877126737035,"begin","Abundance driven"
3.23414478609444,0.00177129174561376,"begin","Abundance driven"
3.24377021700543,0.00157120518132393,"begin","Abundance driven"
3.25339564791643,0.00138942225602833,"begin","Abundance driven"
3.26302107882742,0.00122635978914155,"begin","Abundance driven"
3.27264650973842,0.00108202713605704,"begin","Abundance driven"
3.28227194064941,0.000956135545116178,"begin","Abundance driven"
3.29189737156041,0.000848231994253071,"begin","Abundance driven"
3.3015228024714,0.000757859644016712,"begin","Abundance driven"
3.3111482333824,0.000684745710768091,"begin","Abundance driven"
3.32077366429339,0.000629012838838853,"begin","Abundance driven"
3.33039909520439,0.000591400668276407,"begin","Abundance driven"
3.34002452611538,0.00057346990362423,"begin","Abundance driven"
3.34964995702638,0.000577743294336575,"begin","Abundance driven"
3.35927538793737,0.000607720731205228,"begin","Abundance driven"
3.36890081884837,0.000667696206135636,"begin","Abundance driven"
3.37852624975937,0.000762311542529425,"begin","Abundance driven"
3.38815168067036,0.000895813607641387,"begin","Abundance driven"
3.39777711158136,0.00107104140392531,"begin","Abundance driven"
3.40740254249235,0.00128825136643063,"begin","Abundance driven"
3.41702797340335,0.00154397655932775,"begin","Abundance driven"
3.42665340431434,0.00183018180838722,"begin","Abundance driven"
3.43627883522534,0.00213399243715294,"begin","Abundance driven"
3.44590426613633,0.0024382166793555,"begin","Abundance driven"
3.45552969704733,0.00272274684005037,"begin","Abundance driven"
3.46515512795832,0.00296673315514646,"begin","Abundance driven"
3.47478055886932,0.00315122251940612,"begin","Abundance driven"
3.48440598978031,0.00326180015585168,"begin","Abundance driven"
3.49403142069131,0.00329071838680778,"begin","Abundance driven"
3.5036568516023,0.00323807004033833,"begin","Abundance driven"
3.5132822825133,0.00311175398911256,"begin","Abundance driven"
3.5229077134243,0.00292623903836954,"begin","Abundance driven"
3.53253314433529,0.00270038938003261,"begin","Abundance driven"
3.54215857524629,0.00245480021215036,"begin","Abundance driven"
3.55178400615728,0.00220915955870072,"begin","Abundance driven"
3.56140943706828,0.0019800929784296,"begin","Abundance driven"
3.57103486797927,0.00177979036686361,"begin","Abundance driven"
3.58066029889027,0.00161551166315058,"begin","Abundance driven"
3.59028572980126,0.00148987908557835,"begin","Abundance driven"
3.59991116071226,0.00140173204395494,"begin","Abundance driven"
3.60953659162325,0.00134726714892612,"begin","Abundance driven"
3.61916202253425,0.0013212045011681,"begin","Abundance driven"
3.62878745344524,0.00131778957240571,"begin","Abundance driven"
3.63841288435624,0.00133152771562679,"begin","Abundance driven"
3.64803831526723,0.00135762952885984,"begin","Abundance driven"
3.65766374617823,0.00139220363867952,"begin","Abundance driven"
3.66728917708923,0.00143226379823321,"begin","Abundance driven"
3.67691460800022,0.00147562305718641,"begin","Abundance driven"
3.68654003891122,0.0015207373099378,"begin","Abundance driven"
3.69616546982221,0.00156654262572044,"begin","Abundance driven"
3.70579090073321,0.00161231242874655,"begin","Abundance driven"
3.7154163316442,0.00165754604992218,"begin","Abundance driven"
3.7250417625552,0.00170189112434419,"begin","Abundance driven"
3.73466719346619,0.00174509889016364,"begin","Abundance driven"
3.74429262437719,0.00178701322459773,"begin","Abundance driven"
3.75391805528818,0.00182760096558114,"begin","Abundance driven"
3.76354348619918,0.00186704277517907,"begin","Abundance driven"
3.77316891711017,0.00190592030209169,"begin","Abundance driven"
3.78279434802117,0.00194555473986987,"begin","Abundance driven"
3.79241977893216,0.00198856805568566,"begin","Abundance driven"
3.80204520984316,0.00203973875829675,"begin","Abundance driven"
3.81167064075416,0.00210718947020122,"begin","Abundance driven"
3.82129607166515,0.00220385050135654,"begin","Abundance driven"
3.83092150257615,0.00234897567320693,"begin","Abundance driven"
3.84054693348714,0.00256925205676335,"begin","Abundance driven"
3.85017236439814,0.00289879712347153,"begin","Abundance driven"
3.85979779530913,0.00337718348163816,"begin","Abundance driven"
3.86942322622013,0.00404472135644099,"begin","Abundance driven"
3.87904865713112,0.00493469785397518,"begin","Abundance driven"
3.88867408804212,0.00606315756879132,"begin","Abundance driven"
3.89829951895311,0.00741796643494251,"begin","Abundance driven"
3.90792494986411,0.00894997208373478,"begin","Abundance driven"
3.9175503807751,0.0105695631525387,"begin","Abundance driven"
3.9271758116861,0.0121513915799325,"begin","Abundance driven"
3.93680124259709,0.0135483055980511,"begin","Abundance driven"
3.94642667350809,0.0146129708134501,"begin","Abundance driven"
3.95605210441909,0.015223019073708,"begin","Abundance driven"
3.96567753533008,0.015303855733839,"begin","Abundance driven"
3.97530296624108,0.0148432639906877,"begin","Abundance driven"
3.98492839715207,0.0138938619477118,"begin","Abundance driven"
3.99455382806307,0.0125627369071959,"begin","Abundance driven"
4.00417925897406,0.0109910860955652,"begin","Abundance driven"
4.01380468988506,0.00932921833202393,"begin","Abundance driven"
4.02343012079605,0.0077130107875834,"begin","Abundance driven"
4.03305555170705,0.00624678077135065,"begin","Abundance driven"
4.04268098261804,0.00499512667984998,"begin","Abundance driven"
4.05230641352904,0.00398358547775997,"begin","Abundance driven"
4.06193184444003,0.0032058527861183,"begin","Abundance driven"
4.07155727535103,0.00263432715921054,"begin","Abundance driven"
4.08118270626202,0.00223088634213409,"begin","Abundance driven"
4.09080813717302,0.00195571701541481,"begin","Abundance driven"
4.10043356808402,0.00177319637663971,"begin","Abundance driven"
4.11005899899501,0.00165483904551263,"begin","Abundance driven"
4.11968442990601,0.00157995059249045,"begin","Abundance driven"
4.129309860817,0.00153484733800963,"begin","Abundance driven"
4.138935291728,0.00151142096711964,"begin","Abundance driven"
4.14856072263899,0.00150559800611395,"begin","Abundance driven"
4.15818615354999,0.00151599549273293,"begin","Abundance driven"
4.16781158446098,0.0015428788812521,"begin","Abundance driven"
4.17743701537198,0.00158740923663814,"begin","Abundance driven"
4.18706244628297,0.00165111448532217,"begin","Abundance driven"
4.19668787719397,0.00173551143653871,"begin","Abundance driven"
4.20631330810496,0.00184181955010389,"begin","Abundance driven"
4.21593873901596,0.00197072855687393,"begin","Abundance driven"
4.22556416992696,0.00212220162931982,"begin","Abundance driven"
4.23518960083795,0.0022953105691898,"begin","Abundance driven"
4.24481503174895,0.00248810896786651,"begin","Abundance driven"
4.25444046265994,0.00269755416885468,"begin","Abundance driven"
4.26406589357094,0.00291949000080891,"begin","Abundance driven"
4.27369132448193,0.00314870042339134,"begin","Abundance driven"
4.28331675539293,0.00337904008624217,"begin","Abundance driven"
4.29294218630392,0.00360364196746852,"begin","Abundance driven"
4.30256761721492,0.00381519541671898,"begin","Abundance driven"
4.31219304812591,0.00400628085444161,"begin","Abundance driven"
4.32181847903691,0.00416974091009644,"begin","Abundance driven"
4.3314439099479,0.00429906274073951,"begin","Abundance driven"
4.3410693408589,0.0043887433664715,"begin","Abundance driven"
4.35069477176989,0.00443460958440751,"begin","Abundance driven"
4.36032020268089,0.00443406657490417,"begin","Abundance driven"
4.36994563359189,0.00438625454826849,"begin","Abundance driven"
4.37957106450288,0.0042921002143314,"begin","Abundance driven"
4.38919649541388,0.00415425872309349,"begin","Abundance driven"
4.39882192632487,0.00397695106530137,"begin","Abundance driven"
4.40844735723587,0.00376571071732548,"begin","Abundance driven"
4.41807278814686,0.00352706061757012,"begin","Abundance driven"
4.42769821905786,0.00326814662104447,"begin","Abundance driven"
4.43732364996885,0.00299635593427698,"begin","Abundance driven"
4.44694908087985,0.00271894856401263,"begin","Abundance driven"
4.45657451179084,0.00244272673880906,"begin","Abundance driven"
4.46619994270184,0.00217376209218217,"begin","Abundance driven"
4.47582537361283,0.00191719384353188,"begin","Abundance driven"
4.48545080452383,0.0016771040897909,"begin","Abundance driven"
4.49507623543482,0.0014564694228199,"begin","Abundance driven"
4.50470166634582,0.00125718209774553,"begin","Abundance driven"
4.51432709725682,0.00108012939263872,"begin","Abundance driven"
4.52395252816781,0.000925316892960523,"begin","Abundance driven"
4.53357795907881,0.000792020250704674,"begin","Abundance driven"
4.5432033899898,0.000678950354484763,"begin","Abundance driven"
4.5528288209008,0.000584418500216532,"begin","Abundance driven"
4.56245425181179,0.000506490682515056,"begin","Abundance driven"
4.57207968272279,0.000443123119791528,"begin","Abundance driven"
4.58170511363378,0.000392274196358704,"begin","Abundance driven"
4.59133054454478,0.00035199083747379,"begin","Abundance driven"
4.60095597545577,0.000320469705647233,"begin","Abundance driven"
4.61058140636677,0.000296095394956131,"begin","Abundance driven"
4.62020683727776,0.000277458971601269,"begin","Abundance driven"
4.62983226818876,0.000263360803835239,"begin","Abundance driven"
4.63945769909976,0.000252801733535653,"begin","Abundance driven"
4.64908313001075,0.000244966383195035,"begin","Abundance driven"
4.65870856092175,0.00023920189056081,"begin","Abundance driven"
4.66833399183274,0.000234994733753264,"begin","Abundance driven"
4.67795942274374,0.00023194764776499,"begin","Abundance driven"
4.68758485365473,0.000229758009354497,"begin","Abundance driven"
