"winning_formula","ratio_sim","ratio_real","matssname","modelcomplexity","currency","Best fitting model"
"1",1.19522866403978,1.12381043705882,"bbs_rtrg_16_72",1,"Biomass","No trend"
"timeperiod",0.984197656674466,1.39789899407661,"bbs_rtrg_21_72",2,"Biomass","Coupled trend"
"timeperiod * source",4.04713858756429,2.2378816669562,"bbs_rtrg_22_72",4,"Biomass","Decoupled trends"
"1",0.769164078948958,1.33218809450112,"bbs_rtrg_23_72",1,"Biomass","No trend"
"timeperiod",1.99415889989065,1.44651638146597,"bbs_rtrg_25_72",2,"Biomass","Coupled trend"
"timeperiod * source",1.02828750293269,1.65302535134544,"bbs_rtrg_29_72",4,"Biomass","Decoupled trends"
"timeperiod * source",0.823207118234442,1.86103852050438,"bbs_rtrg_31_72",4,"Biomass","Decoupled trends"
"1",0.677269498263017,0.948889873270116,"bbs_rtrg_33_72",1,"Biomass","No trend"
"1",0.92821975841876,1.29876425185792,"bbs_rtrg_34_72",1,"Biomass","No trend"
"timeperiod",1.86418658187657,1.79545888578247,"bbs_rtrg_35_72",2,"Biomass","Coupled trend"
"1",0.971505160317245,0.988114121757438,"bbs_rtrg_36_72",1,"Biomass","No trend"
"1",0.830356463193181,0.897667541319597,"bbs_rtrg_38_72",1,"Biomass","No trend"
"timeperiod",0.674884344844329,0.633369373411167,"bbs_rtrg_39_72",2,"Biomass","Coupled trend"
"timeperiod",0.673793261117395,0.972959523553783,"bbs_rtrg_47_72",2,"Biomass","Coupled trend"
"timeperiod",1.22499778093717,1.19052009521567,"bbs_rtrg_48_72",2,"Biomass","Coupled trend"
"1",0.811343778053817,1.24282324284536,"bbs_rtrg_49_72",1,"Biomass","No trend"
"timeperiod * source",0.754464510999324,1.22990162419949,"bbs_rtrg_50_72",4,"Biomass","Decoupled trends"
"1",0.952890755870284,1.45334091658135,"bbs_rtrg_52_72",1,"Biomass","No trend"
"1",1.00082034505538,1.20054321359898,"bbs_rtrg_54_72",1,"Biomass","No trend"
"1",0.869340435403905,1.16529453313859,"bbs_rtrg_56_72",1,"Biomass","No trend"
"1",0.856416323673691,0.995622076705505,"bbs_rtrg_57_72",1,"Biomass","No trend"
"timeperiod",0.538657309530423,0.750763753494824,"bbs_rtrg_60_72",2,"Biomass","Coupled trend"
"1",0.839471539419141,0.838178981976079,"bbs_rtrg_61_72",1,"Biomass","No trend"
"1",0.862511843619602,0.883931723162051,"bbs_rtrg_62_72",1,"Biomass","No trend"
"1",1.12540712967064,1.32409113197739,"bbs_rtrg_63_72",1,"Biomass","No trend"
"1",0.93096110601788,1.18280224761807,"bbs_rtrg_64_72",1,"Biomass","No trend"
"timeperiod",0.478451179822147,0.597337445582978,"bbs_rtrg_68_72",2,"Biomass","Coupled trend"
"1",0.925531081143155,1.30225939402162,"bbs_rtrg_71_72",1,"Biomass","No trend"
"timeperiod",1.34594408630146,1.48827386673739,"bbs_rtrg_72_72",2,"Biomass","Coupled trend"
"timeperiod",0.658689157055437,0.57791306577787,"bbs_rtrg_76_72",2,"Biomass","Coupled trend"
"timeperiod",1.21988603500424,1.28714329742206,"bbs_rtrg_83_72",2,"Biomass","Coupled trend"
"timeperiod * source",1.04507036679192,0.59043002052625,"bbs_rtrg_84_72",4,"Biomass","Decoupled trends"
"1",0.921046101472811,0.90605154106559,"bbs_rtrg_85_72",1,"Biomass","No trend"
"timeperiod * source",0.457039349177651,0.725638045134628,"bbs_rtrg_86_72",4,"Biomass","Decoupled trends"
"timeperiod * source",0.66404428069971,1.55068130448055,"bbs_rtrg_88_72",4,"Biomass","Decoupled trends"
"timeperiod",0.754986836882085,0.771555158646583,"bbs_rtrg_90_72",2,"Biomass","Coupled trend"
"timeperiod",0.82640127940316,0.848214867685038,"bbs_rtrg_91_72",2,"Biomass","Coupled trend"
"1",1.09761853801339,1.03762837060326,"bbs_rtrg_126_72",1,"Biomass","No trend"
"1",0.980849779796992,0.924714852958002,"bbs_rtrg_132_72",1,"Biomass","No trend"
"timeperiod",0.761206001537464,0.894029330397501,"bbs_rtrg_155_72",2,"Biomass","Coupled trend"
"1",1.09764295313894,1.15350431764884,"bbs_rtrg_165_72",1,"Biomass","No trend"
"timeperiod",0.416752572346211,0.393452585959478,"bbs_rtrg_182_72",2,"Biomass","Coupled trend"
"timeperiod",1.47262803011556,1.15965130971014,"bbs_rtrg_193_72",2,"Biomass","Coupled trend"
"timeperiod",0.689112821564804,0.739521321539922,"bbs_rtrg_194_72",2,"Biomass","Coupled trend"
"timeperiod",0.560503558013056,0.55087778328457,"bbs_rtrg_195_72",2,"Biomass","Coupled trend"
"timeperiod",0.288895016011298,0.327086108413923,"bbs_rtrg_2_80",2,"Biomass","Coupled trend"
"timeperiod * source",0.718198536686197,3.14296985246055,"bbs_rtrg_3_80",4,"Biomass","Decoupled trends"
"timeperiod",0.482930124999145,0.57904153495374,"bbs_rtrg_1_81",2,"Biomass","Coupled trend"
"timeperiod",1.18802242817907,1.29714223020979,"bbs_rtrg_3_81",2,"Biomass","Coupled trend"
"1",1.13025773476863,1.05378996258859,"bbs_rtrg_10_81",1,"Biomass","No trend"
"timeperiod * source",1.29155194949455,4.33857928320026,"bbs_rtrg_29_81",4,"Biomass","Decoupled trends"
"timeperiod * source",0.589580483062421,1.22924579299913,"bbs_rtrg_41_81",4,"Biomass","Decoupled trends"
"timeperiod",1.08223584888093,1.76849709082831,"bbs_rtrg_705_81",2,"Biomass","Coupled trend"
"timeperiod",1.86279950233631,1.95676279533614,"bbs_rtrg_1_82",2,"Biomass","Coupled trend"
"1",0.911407153634612,1.53930450255407,"bbs_rtrg_3_82",1,"Biomass","No trend"
"1",1.08166372463977,0.938483787237021,"bbs_rtrg_4_82",1,"Biomass","No trend"
"timeperiod * source",1.23489669169888,2.40018783283167,"bbs_rtrg_6_82",4,"Biomass","Decoupled trends"
"1",1.17123209283784,0.892740418936064,"bbs_rtrg_9_82",1,"Biomass","No trend"
"timeperiod * source",0.512056793111833,0.897647592866422,"bbs_rtrg_10_82",4,"Biomass","Decoupled trends"
"timeperiod * source",0.778229137160458,1.92673835830278,"bbs_rtrg_13_82",4,"Biomass","Decoupled trends"
"timeperiod * source",1.35966490893571,2.99717371961827,"bbs_rtrg_16_82",4,"Biomass","Decoupled trends"
"timeperiod",1.10516822528714,1.41302111730842,"bbs_rtrg_20_82",2,"Biomass","Coupled trend"
"timeperiod * source",0.679473989752658,1.31762699844637,"bbs_rtrg_23_82",4,"Biomass","Decoupled trends"
"1",1.00190019360592,1.56151772716174,"bbs_rtrg_25_82",1,"Biomass","No trend"
"1",1.03435688305582,1.2693788368703,"bbs_rtrg_26_82",1,"Biomass","No trend"
"1",0.778105014985371,1.05577794505643,"bbs_rtrg_27_82",1,"Biomass","No trend"
"1",0.830606041266709,1.04484034480335,"bbs_rtrg_29_82",1,"Biomass","No trend"
"timeperiod * source",0.712625688456957,1.27369131132476,"bbs_rtrg_31_82",4,"Biomass","Decoupled trends"
"timeperiod * source",0.675698619052054,0.966433538721017,"bbs_rtrg_32_82",4,"Biomass","Decoupled trends"
"timeperiod",0.922664969884723,0.854947033555359,"bbs_rtrg_34_82",2,"Biomass","Coupled trend"
"timeperiod",0.842500911203712,0.811444273535735,"bbs_rtrg_41_82",2,"Biomass","Coupled trend"
"timeperiod",1.1840645407856,1.79842216190766,"bbs_rtrg_42_82",2,"Biomass","Coupled trend"
"1",1.08623760185208,1.63601805580042,"bbs_rtrg_128_82",1,"Biomass","No trend"
"timeperiod",2.90092972497661,2.62384054680517,"bbs_rtrg_130_82",2,"Biomass","Coupled trend"
"timeperiod",0.42559118716282,0.583039213195791,"bbs_rtrg_139_82",2,"Biomass","Coupled trend"
"timeperiod",0.718489238571832,0.572983499323492,"bbs_rtrg_1_83",2,"Biomass","Coupled trend"
"1",1.20611745823104,0.792711595348956,"bbs_rtrg_11_83",1,"Biomass","No trend"
"1",0.947753767262668,0.878167488011746,"bbs_rtrg_33_83",1,"Biomass","No trend"
"timeperiod * source",0.88922319076486,1.73237696584508,"bbs_rtrg_42_83",4,"Biomass","Decoupled trends"
"timeperiod",0.728674072266814,0.558920912876907,"bbs_rtrg_45_83",2,"Biomass","Coupled trend"
"timeperiod",1.14926283743803,1.82337391647087,"bbs_rtrg_64_83",2,"Biomass","Coupled trend"
"1",0.77229675913961,1.19897680183709,"bbs_rtrg_65_83",1,"Biomass","No trend"
"timeperiod",0.688382806950487,0.71706513058408,"bbs_rtrg_75_83",2,"Biomass","Coupled trend"
"timeperiod * source",0.886646338200635,0.451850153650775,"bbs_rtrg_82_83",4,"Biomass","Decoupled trends"
"timeperiod",1.45322766576579,2.31232599685563,"bbs_rtrg_92_83",2,"Biomass","Coupled trend"
"timeperiod",1.28168558103598,1.55702360784041,"bbs_rtrg_140_83",2,"Biomass","Coupled trend"
"timeperiod",1.97452416475468,2.18960697952012,"bbs_rtrg_273_83",2,"Biomass","Coupled trend"
"timeperiod",1.26693622935447,1.81724278068144,"bbs_rtrg_4_85",2,"Biomass","Coupled trend"
"1",0.909360684240884,0.733721247988824,"bbs_rtrg_11_85",1,"Biomass","No trend"
"timeperiod",0.466933513470679,0.691057862088688,"bbs_rtrg_12_85",2,"Biomass","Coupled trend"
"timeperiod",0.834871991799114,0.628466351629001,"bbs_rtrg_15_85",2,"Biomass","Coupled trend"
"1",0.634176283416615,1.0180340678392,"bbs_rtrg_19_85",1,"Biomass","No trend"
"1",0.862410706442878,1.32695332947359,"bbs_rtrg_20_85",1,"Biomass","No trend"
"1",1.1318720254967,1.1197584087702,"bbs_rtrg_21_85",1,"Biomass","No trend"
"timeperiod",0.754897362197316,0.797064073392088,"bbs_rtrg_108_85",2,"Biomass","Coupled trend"
"timeperiod",0.616757708777552,0.538243023804332,"bbs_rtrg_109_85",2,"Biomass","Coupled trend"
"1",0.700831010322602,1.07686941295435,"bbs_rtrg_119_85",1,"Biomass","No trend"
"timeperiod",0.757964669536826,0.685756081699827,"bbs_rtrg_121_85",2,"Biomass","Coupled trend"
"1",1.25853811604098,1.21095804572487,"bbs_rtrg_123_85",1,"Biomass","No trend"
"1",0.66793173923303,1.377887027288,"bbs_rtrg_5_87",1,"Biomass","No trend"
"timeperiod * source",0.453149365322197,0.907083008392592,"bbs_rtrg_6_87",4,"Biomass","Decoupled trends"
"timeperiod * source",0.433262111589857,0.784959096090275,"bbs_rtrg_10_87",4,"Biomass","Decoupled trends"
"1",0.881696407589053,1.08435308819487,"bbs_rtrg_15_87",1,"Biomass","No trend"
"timeperiod",3.67255366241943,3.49671853754943,"bbs_rtrg_4_88",2,"Biomass","Coupled trend"
"timeperiod",1.56357297053788,1.22522198139731,"bbs_rtrg_5_88",2,"Biomass","Coupled trend"
"1",1.24855474703054,1.15554878952222,"bbs_rtrg_7_88",1,"Biomass","No trend"
"timeperiod * source",0.774224786499101,1.11551230118056,"bbs_rtrg_14_88",4,"Biomass","Decoupled trends"
"timeperiod",0.650635676891023,0.887145753532496,"bbs_rtrg_21_88",2,"Biomass","Coupled trend"
"timeperiod",0.663175129512956,0.731627503787081,"bbs_rtrg_23_88",2,"Biomass","Coupled trend"
"timeperiod",0.574390942389139,0.498604629455743,"bbs_rtrg_28_88",2,"Biomass","Coupled trend"
"timeperiod * source",0.598977744067197,1.39549987041794,"bbs_rtrg_29_88",4,"Biomass","Decoupled trends"
"timeperiod",0.57254539660485,0.63095838928017,"bbs_rtrg_30_88",2,"Biomass","Coupled trend"
"timeperiod",1.03310167022958,1.69727949215089,"bbs_rtrg_40_88",2,"Biomass","Coupled trend"
"timeperiod",1.28381439210489,1.53400801987048,"bbs_rtrg_41_88",2,"Biomass","Coupled trend"
"1",1.02591371592763,0.828653484247447,"bbs_rtrg_43_88",1,"Biomass","No trend"
"1",1.34996481897856,0.760640923124339,"bbs_rtrg_44_88",1,"Biomass","No trend"
"timeperiod",1.61817104520819,2.64202661702034,"bbs_rtrg_1_89",2,"Biomass","Coupled trend"
"timeperiod",2.22918047506919,2.72157841940005,"bbs_rtrg_2_89",2,"Biomass","Coupled trend"
"timeperiod",0.402513317800011,0.391310538132057,"bbs_rtrg_3_89",2,"Biomass","Coupled trend"
"1",1.09661509441269,1.19682764140847,"bbs_rtrg_4_89",1,"Biomass","No trend"
"1",0.683348897722232,1.03106177020559,"bbs_rtrg_5_89",1,"Biomass","No trend"
"timeperiod",0.687333999277574,0.794244919895639,"bbs_rtrg_9_89",2,"Biomass","Coupled trend"
"timeperiod * source",0.865353302883191,1.47386598243336,"bbs_rtrg_19_89",4,"Biomass","Decoupled trends"
"1",0.963730842899882,0.888943074457961,"bbs_rtrg_27_89",1,"Biomass","No trend"
"1",0.948561252023363,0.739816751585106,"bbs_rtrg_29_89",1,"Biomass","No trend"
"1",0.791789463604742,0.891470577793649,"bbs_rtrg_30_89",1,"Biomass","No trend"
"timeperiod",2.42051208807137,2.34868641736124,"bbs_rtrg_36_89",2,"Biomass","Coupled trend"
"timeperiod * source",0.829248613325223,1.65028080299913,"bbs_rtrg_43_89",4,"Biomass","Decoupled trends"
"1",1.02923929079251,1.11484019170824,"bbs_rtrg_44_89",1,"Biomass","No trend"
"timeperiod",1.52446238620611,1.37790689330234,"bbs_rtrg_111_89",2,"Biomass","Coupled trend"
"timeperiod * source",0.726210211396268,2.10295973507228,"bbs_rtrg_16_90",4,"Biomass","Decoupled trends"
"1",0.761209579757198,0.954895808715827,"bbs_rtrg_19_90",1,"Biomass","No trend"
"timeperiod * source",0.87143718165967,2.1352374544159,"bbs_rtrg_26_90",4,"Biomass","Decoupled trends"
"timeperiod",2.57881317205949,1.56840752326185,"bbs_rtrg_27_90",2,"Biomass","Coupled trend"
"1",0.66269331081512,1.16024775280943,"bbs_rtrg_37_90",1,"Biomass","No trend"
"timeperiod * source",1.69519933346421,3.45685477411115,"bbs_rtrg_38_90",4,"Biomass","Decoupled trends"
"timeperiod",0.659784195931179,0.913916405718288,"bbs_rtrg_41_90",2,"Biomass","Coupled trend"
"timeperiod",1.739009829739,1.50274349010113,"bbs_rtrg_44_90",2,"Biomass","Coupled trend"
"timeperiod",1.39085415614419,1.14106476828434,"bbs_rtrg_46_90",2,"Biomass","Coupled trend"
"1",0.957857779398475,0.946544434815152,"bbs_rtrg_48_90",1,"Biomass","No trend"
"timeperiod",2.67642701507382,4.43101103559187,"bbs_rtrg_53_90",2,"Biomass","Coupled trend"
"1",1.04189633652024,1.10821684627996,"bbs_rtrg_2_91",1,"Biomass","No trend"
"timeperiod",0.469050839812109,0.717065161941579,"bbs_rtrg_3_91",2,"Biomass","Coupled trend"
"1",0.882953850172442,1.38992128625365,"bbs_rtrg_4_91",1,"Biomass","No trend"
"timeperiod",1.36828338326396,1.40938531876861,"bbs_rtrg_5_91",2,"Biomass","Coupled trend"
"timeperiod",0.850535355660103,0.781804705891148,"bbs_rtrg_8_91",2,"Biomass","Coupled trend"
"timeperiod * source",0.615139389397407,1.06621748177802,"bbs_rtrg_10_91",4,"Biomass","Decoupled trends"
"timeperiod",1.44022396627897,1.12226205829003,"bbs_rtrg_11_91",2,"Biomass","Coupled trend"
"timeperiod * source",0.633150046351393,1.09599006095278,"bbs_rtrg_12_91",4,"Biomass","Decoupled trends"
"1",0.920074102147329,1.14717137889393,"bbs_rtrg_13_91",1,"Biomass","No trend"
"1",1.01993604961985,1.23562347902278,"bbs_rtrg_14_91",1,"Biomass","No trend"
"1",1.04266090278671,1.02500975011763,"bbs_rtrg_16_91",1,"Biomass","No trend"
"timeperiod",1.12514120717875,1.57547078787615,"bbs_rtrg_17_91",2,"Biomass","Coupled trend"
"timeperiod",0.401065201966851,0.512888680729154,"bbs_rtrg_19_91",2,"Biomass","Coupled trend"
"1",0.82154368928527,1.03473362441878,"bbs_rtrg_20_91",1,"Biomass","No trend"
"1",0.763352714094406,1.21943499661132,"bbs_rtrg_22_91",1,"Biomass","No trend"
"timeperiod",1.46036964729979,1.46412877334365,"bbs_rtrg_24_91",2,"Biomass","Coupled trend"
"timeperiod",0.685262121536079,0.578914873855181,"bbs_rtrg_26_91",2,"Biomass","Coupled trend"
"timeperiod",0.67216296054594,0.773370742676097,"bbs_rtrg_27_91",2,"Biomass","Coupled trend"
"1",0.696382097084135,1.11835570085992,"bbs_rtrg_28_91",1,"Biomass","No trend"
"1",0.964973419340318,1.49146155190281,"bbs_rtrg_29_91",1,"Biomass","No trend"
"1",0.705775537246773,1.12331559741336,"bbs_rtrg_31_91",1,"Biomass","No trend"
"1",0.926614110582777,1.34971102856019,"bbs_rtrg_33_91",1,"Biomass","No trend"
"1",1.2430574118844,1.21551105820393,"bbs_rtrg_35_91",1,"Biomass","No trend"
"1",0.967503167144608,1.89342950632521,"bbs_rtrg_36_91",1,"Biomass","No trend"
"timeperiod",1.96495791023015,1.73531822348459,"bbs_rtrg_39_91",2,"Biomass","Coupled trend"
"timeperiod",1.58474214429628,1.77456449975018,"bbs_rtrg_41_91",2,"Biomass","Coupled trend"
"1",0.667648135819075,1.10035124307143,"bbs_rtrg_42_91",1,"Biomass","No trend"
"timeperiod",0.0962550829445313,0.121696227290141,"bbs_rtrg_43_91",2,"Biomass","Coupled trend"
"timeperiod * source",0.556763594421695,1.03148703664057,"bbs_rtrg_44_91",4,"Biomass","Decoupled trends"
"timeperiod * source",0.386261874453483,0.626547985908772,"bbs_rtrg_45_91",4,"Biomass","Decoupled trends"
"1",0.711970935871849,1.24778517851332,"bbs_rtrg_47_91",1,"Biomass","No trend"
"timeperiod",1.23713622616078,1.95255300091079,"bbs_rtrg_48_91",2,"Biomass","Coupled trend"
"timeperiod",0.428166175809272,0.699587150142457,"bbs_rtrg_49_91",2,"Biomass","Coupled trend"
"timeperiod",0.250316318339048,0.265589180852717,"bbs_rtrg_52_91",2,"Biomass","Coupled trend"
"timeperiod",0.594497942709482,0.729195179156923,"bbs_rtrg_54_91",2,"Biomass","Coupled trend"
"timeperiod",1.43997393479896,1.5203543338927,"bbs_rtrg_55_91",2,"Biomass","Coupled trend"
"1",1.04408518817567,1.21323843175709,"bbs_rtrg_56_91",1,"Biomass","No trend"
"1",0.566473188453756,1.17280150047871,"bbs_rtrg_62_91",1,"Biomass","No trend"
"timeperiod",1.04524420592971,1.51331455155656,"bbs_rtrg_63_91",2,"Biomass","Coupled trend"
"timeperiod",0.316744270337571,0.465896791357016,"bbs_rtrg_65_91",2,"Biomass","Coupled trend"
"timeperiod",0.362523978983952,0.447355652779477,"bbs_rtrg_66_91",2,"Biomass","Coupled trend"
"timeperiod",0.693471630294011,0.887660662371146,"bbs_rtrg_68_91",2,"Biomass","Coupled trend"
"1",0.966424232115267,1.26932298445385,"bbs_rtrg_69_91",1,"Biomass","No trend"
"timeperiod",0.849070740485118,0.732588102552914,"bbs_rtrg_70_91",2,"Biomass","Coupled trend"
"1",0.646851277183297,1.18988055351233,"bbs_rtrg_118_91",1,"Biomass","No trend"
"timeperiod",0.75823456415332,0.472761783612325,"bbs_rtrg_2_92",2,"Biomass","Coupled trend"
"1",1.11494449567852,1.11302566668506,"bbs_rtrg_5_92",1,"Biomass","No trend"
"timeperiod",1.38948820318049,3.11732387074134,"bbs_rtrg_7_92",2,"Biomass","Coupled trend"
"1",0.674915588713268,0.907191466289291,"bbs_rtrg_19_92",1,"Biomass","No trend"
"1",1.18257218258988,1.0602507858527,"bbs_rtrg_28_92",1,"Biomass","No trend"
"timeperiod",0.435657413243501,0.427352003090525,"bbs_rtrg_30_92",2,"Biomass","Coupled trend"
"1",0.830428892366649,0.982508799691199,"bbs_rtrg_53_92",1,"Biomass","No trend"
"timeperiod",1.87826115151106,1.16208326520243,"bbs_rtrg_77_92",2,"Biomass","Coupled trend"
"1",0.99591893979773,0.571145820703184,"bbs_rtrg_83_92",1,"Biomass","No trend"
"1",0.956843532689475,1.02808855472528,"bbs_rtrg_87_92",1,"Biomass","No trend"
"timeperiod",0.419852051316948,0.425791757215359,"bbs_rtrg_90_92",2,"Biomass","Coupled trend"
"timeperiod * source",0.61073974902135,1.14325767392077,"bbs_rtrg_104_92",4,"Biomass","Decoupled trends"
"1",0.834685584712516,0.945416258465402,"bbs_rtrg_120_92",1,"Biomass","No trend"
"1",0.919087644794382,1.07427629960097,"bbs_rtrg_2_4",1,"Metabolic flux","No trend"
"1",0.850546748766452,0.895128253999216,"bbs_rtrg_4_4",1,"Metabolic flux","No trend"
"1",1.12097886345664,1.00059876383757,"bbs_rtrg_9_4",1,"Metabolic flux","No trend"
"timeperiod",1.95565298626084,1.86674006881829,"bbs_rtrg_10_4",2,"Metabolic flux","Coupled trend"
"1",0.93634085341903,0.843931640309056,"bbs_rtrg_17_4",1,"Metabolic flux","No trend"
"timeperiod",2.23011886042423,2.20030948951683,"bbs_rtrg_22_4",2,"Metabolic flux","Coupled trend"
"timeperiod",0.39296764959016,0.639387272725585,"bbs_rtrg_28_4",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.725061777686372,1.01342846326242,"bbs_rtrg_29_4",4,"Metabolic flux","Decoupled trends"
"timeperiod * source",0.33906929937438,0.557931098326976,"bbs_rtrg_40_4",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.884787124217544,0.754150901775938,"bbs_rtrg_105_4",2,"Metabolic flux","Coupled trend"
"timeperiod",1.71500176941988,1.49321173512546,"bbs_rtrg_115_4",2,"Metabolic flux","Coupled trend"
"1",1.30970498093564,1.16634159065645,"bbs_rtrg_45_11",1,"Metabolic flux","No trend"
"timeperiod",0.703788616089106,0.666739716655877,"bbs_rtrg_208_11",2,"Metabolic flux","Coupled trend"
"1",1.01847118037343,0.868860246118704,"bbs_rtrg_223_11",1,"Metabolic flux","No trend"
"timeperiod",0.632786233335711,0.550251824939394,"bbs_rtrg_255_11",2,"Metabolic flux","Coupled trend"
"1",1.0469004739469,1.08578659962703,"bbs_rtrg_270_11",1,"Metabolic flux","No trend"
"timeperiod",0.603330162054137,0.679878500236817,"bbs_rtrg_2_45",2,"Metabolic flux","Coupled trend"
"timeperiod",1.19110244722177,1.56428983460197,"bbs_rtrg_5_45",2,"Metabolic flux","Coupled trend"
"timeperiod",0.618659124766345,0.661284429075965,"bbs_rtrg_13_45",2,"Metabolic flux","Coupled trend"
"1",0.851843844904904,0.925273574160965,"bbs_rtrg_101_45",1,"Metabolic flux","No trend"
"timeperiod",0.896888937915492,0.824209240054008,"bbs_rtrg_102_45",2,"Metabolic flux","Coupled trend"
"timeperiod",0.67706250038183,0.682677111593143,"bbs_rtrg_103_45",2,"Metabolic flux","Coupled trend"
"timeperiod",0.522376832620735,0.609367161665744,"bbs_rtrg_105_45",2,"Metabolic flux","Coupled trend"
"timeperiod",1.22332526969047,1.2665016142521,"bbs_rtrg_107_45",2,"Metabolic flux","Coupled trend"
"1",0.815112204889749,1.07474939170505,"bbs_rtrg_113_45",1,"Metabolic flux","No trend"
"timeperiod * source",0.485630917922461,0.709049809878772,"bbs_rtrg_41_56",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.616812829063964,0.560665018469913,"bbs_rtrg_27_65",2,"Metabolic flux","Coupled trend"
"timeperiod",0.527735549333346,0.590615616039091,"bbs_rtrg_5_68",2,"Metabolic flux","Coupled trend"
"timeperiod",0.745552168110866,0.821906670515598,"bbs_rtrg_6_68",2,"Metabolic flux","Coupled trend"
"timeperiod",0.507104530553908,0.663111644173048,"bbs_rtrg_7_68",2,"Metabolic flux","Coupled trend"
"timeperiod",0.796297831251624,0.808315808780568,"bbs_rtrg_11_68",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.382041155471803,0.702967197363948,"bbs_rtrg_12_68",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.492138892393051,0.665978946125178,"bbs_rtrg_14_68",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.572691866506168,1.09918771675472,"bbs_rtrg_15_68",4,"Metabolic flux","Decoupled trends"
"timeperiod",0.796240147440434,0.858006833434879,"bbs_rtrg_18_68",2,"Metabolic flux","Coupled trend"
"1",1.13294817882628,1.14192397009404,"bbs_rtrg_22_68",1,"Metabolic flux","No trend"
"timeperiod",0.670998670055752,0.892393985561509,"bbs_rtrg_25_68",2,"Metabolic flux","Coupled trend"
"timeperiod",1.31490714362422,1.40221390430422,"bbs_rtrg_26_68",2,"Metabolic flux","Coupled trend"
"1",1.04868338194334,1.11441280970517,"bbs_rtrg_28_68",1,"Metabolic flux","No trend"
"1",1.01234419638888,1.24266269719003,"bbs_rtrg_37_68",1,"Metabolic flux","No trend"
"timeperiod",0.603618587028649,0.723369416504435,"bbs_rtrg_54_68",2,"Metabolic flux","Coupled trend"
"timeperiod * source",0.52277185728979,0.7018577384988,"bbs_rtrg_66_68",4,"Metabolic flux","Decoupled trends"
"timeperiod * source",0.853583340524983,1.51441384318109,"bbs_rtrg_113_68",4,"Metabolic flux","Decoupled trends"
"timeperiod",1.12413511794215,1.31633555709777,"bbs_rtrg_117_68",2,"Metabolic flux","Coupled trend"
"timeperiod",0.790876411264321,0.988797870841282,"bbs_rtrg_119_68",2,"Metabolic flux","Coupled trend"
"1",0.931227153604201,1.16264389494732,"bbs_rtrg_203_68",1,"Metabolic flux","No trend"
"1",1.11699770367724,1.11294341000239,"bbs_rtrg_5_75",1,"Metabolic flux","No trend"
"1",0.762655610627115,1.07992958156518,"bbs_rtrg_1_76",1,"Metabolic flux","No trend"
"1",0.7574663501896,1.04408083279146,"bbs_rtrg_3_76",1,"Metabolic flux","No trend"
"timeperiod",0.70268538067465,0.694707568616763,"bbs_rtrg_4_76",2,"Metabolic flux","Coupled trend"
"timeperiod",0.448326829855459,0.469334407580946,"bbs_rtrg_5_76",2,"Metabolic flux","Coupled trend"
"1",0.937474031971313,0.941111238635453,"bbs_rtrg_9_76",1,"Metabolic flux","No trend"
"timeperiod",0.405796249215633,0.441546694985726,"bbs_rtrg_21_76",2,"Metabolic flux","Coupled trend"
"timeperiod",0.727394666194107,0.818178686600722,"bbs_rtrg_22_76",2,"Metabolic flux","Coupled trend"
"timeperiod",0.523212404236809,0.649060250751787,"bbs_rtrg_39_76",2,"Metabolic flux","Coupled trend"
"timeperiod",0.810173062701128,0.582753110841885,"bbs_rtrg_60_76",2,"Metabolic flux","Coupled trend"
"1",0.871759186080879,0.986943609980551,"bbs_rtrg_302_76",1,"Metabolic flux","No trend"
"1",0.886994399399988,1.1153428678687,"bbs_rtrg_306_76",1,"Metabolic flux","No trend"
"timeperiod",1.39272410232157,1.78533256336734,"bbs_rtrg_33_79",2,"Metabolic flux","Coupled trend"
"1",0.978239219653025,1.05415084410823,"bbs_rtrg_133_79",1,"Metabolic flux","No trend"
"timeperiod",0.337697614608748,0.464196617612002,"bbs_rtrg_1_2",2,"Metabolic flux","Coupled trend"
"1",0.947640513839894,0.959312993152878,"bbs_rtrg_7_2",1,"Metabolic flux","No trend"
"1",1.25429118216251,1.02270028599548,"bbs_rtrg_10_2",1,"Metabolic flux","No trend"
"timeperiod",1.3885679710161,1.51093066489463,"bbs_rtrg_14_2",2,"Metabolic flux","Coupled trend"
"1",0.811333512685134,1.02838706169639,"bbs_rtrg_17_2",1,"Metabolic flux","No trend"
"1",0.874118281264031,0.868045423815067,"bbs_rtrg_19_2",1,"Metabolic flux","No trend"
"timeperiod",0.581531279440066,0.450037194650898,"bbs_rtrg_20_2",2,"Metabolic flux","Coupled trend"
"timeperiod",0.287018403160274,0.25522826810207,"bbs_rtrg_22_2",2,"Metabolic flux","Coupled trend"
"1",1.10730589244801,1.01187268501037,"bbs_rtrg_24_2",1,"Metabolic flux","No trend"
"timeperiod",0.887033539872813,0.785187525561395,"bbs_rtrg_25_2",2,"Metabolic flux","Coupled trend"
"timeperiod",2.04912503364572,1.71653157204341,"bbs_rtrg_27_2",2,"Metabolic flux","Coupled trend"
